Land_size_for_Crop_Agriculture_Acres,hh_size,hhh_age,number_perennial_grown,HH Income + Production/Day  (USD),business_number,composts,water_control_practise,postharvest_food_storage,hhh_read_write,Material_walls,bicycle_owned,seasonal_crops_planted,grow_vegetables,season2_crops_planted,work_casual,radios_owned,non_bio_waste_mgt_method,save_mode_7,tippy_tap_present,soil_mgt_methods,hh_produce_lq_manure,Access to electricity,ProgressStatus
0.5,2.0,80.0,1.0,2.4046649389115142,0,0,1,1,1,1,0,3.0,1,1.0,0,0,1,0,1.0,1 2 3,1,1,Struggling
1.0,3.0,28.0,3.0,3.543872639763051,0,1,1,0,1,1,0,4.0,0,6.0,1,0,1 2,0,1.0,1 2 3 4 5,1,1,On Track
1.0,6.0,34.0,0.0,3.56238430211033,0,0,1,1,0,2,0,4.0,1,4.0,1,1,97,1,1.0,2 3 4 5,0,1,On Track
2.0,2.0,68.0,1.0,3.880414661236579,1,0,1,1,0,1,0,4.0,1,4.0,0,1,2,1,1.0,2 3 4 5,1,1,On Track
1.5,6.0,47.0,2.0,2.6123657904479822,0,1,1,1,0,2,0,4.0,1,4.0,0,0,1,1,1.0,2 4 5,1,0,Struggling
1.0,7.0,30.0,2.0,3.101073676416142,0,1,1,1,1,1,0,4.0,1,4.0,1,0,1 2,1,1.0,1 2 3 4 5,1,0,On Track
4.0,4.0,60.0,2.0,2.5398000740466493,0,1,1,1,1,1,0,4.0,1,4.0,0,1,97,1,1.0,2 3 4 5,1,0,Struggling
3.0,9.0,39.0,3.0,3.0633098852276937,0,1,1,1,1,1,0,4.0,1,3.0,0,1,1,1,0.0,3 4,1,1,On Track
1.0,4.0,70.0,3.0,3.095149944465013,0,1,1,1,1,1,0,3.0,1,2.0,0,1,2 97,1,1.0,1 2 3 4,1,1,On Track
1.5,4.0,45.0,2.0,4.028878193261755,0,1,1,1,1,2,0,3.0,1,4.0,0,0,1 2 3,0,1.0,1 2 3,1,0,On Track
1.5,5.0,46.0,3.0,3.585338763420955,0,1,1,1,1,1,0,4.0,1,3.0,1,0,2,1,1.0,2 3 4,1,1,On Track
1.5,9.0,55.0,1.0,2.998889300259163,0,1,1,1,1,2,0,3.0,0,1.0,0,1,1,1,1.0,1 2 3,1,0,Struggling
1.5,5.0,50.0,2.0,2.5557201036653088,0,1,1,0,0,1,0,2.0,1,4.0,0,0,1,1,1.0,1 2 3 4 5,1,1,Struggling
2.0,6.0,54.0,4.0,3.2021473528322844,0,1,1,1,0,1,0,5.0,1,5.0,0,1,1 2 3,0,1.0,1 2 3,1,1,On Track
2.0,10.0,41.0,3.0,4.046649389115142,0,1,0,0,1,2,1,3.0,1,2.0,1,0,3,0,1.0,1,1,0,On Track
1.5,4.0,37.0,2.0,3.039614957423177,1,0,1,1,1,2,0,4.0,1,4.0,0,1,2,1,0.0,2 4 5,1,0,On Track
0.8,6.0,66.0,5.0,1.430211032950759,0,1,1,1,1,1,0,3.0,1,5.0,0,1,1,1,1.0,1 4,0,0,Struggling
0.8,5.0,50.0,4.0,3.846723435764532,0,1,1,1,0,1,0,4.0,0,3.0,0,0,1 2,1,1.0,1 2 3 4 5,1,1,On Track
3.0,4.0,63.0,4.0,2.663828211773417,0,0,0,1,0,2,0,6.0,1,5.0,0,0,1,1,1.0,2 3 4,1,0,Struggling
3.0,4.0,80.0,2.0,3.3328396890040723,0,1,0,1,0,1,0,4.0,1,3.0,0,0,1,0,1.0,1 2 3,1,1,On Track
0.7,3.0,29.0,6.0,2.5842280636801185,0,1,1,1,1,1,1,5.0,1,5.0,1,0,1,1,1.0,1 2 3 4 5,1,1,Struggling
1.0,5.0,55.0,4.0,3.9763050721954833,0,0,1,1,1,1,0,5.0,1,3.0,1,0,3,1,1.0,1 2 3 4,1,0,On Track
0.8,3.0,41.0,2.0,2.308034061458719,0,1,1,1,0,2,0,5.0,1,5.0,0,1,1,1,1.0,2 3 4 5,1,0,Struggling
1.5,5.0,50.0,4.0,3.489818585708997,0,0,1,1,0,2,0,4.0,1,3.0,1,1,1 3,1,0.0,1 2 3 4 5,1,1,On Track
1.8,5.0,61.0,5.0,3.461680858941133,0,1,0,0,0,1,0,3.0,1,3.0,0,0,2,1,1.0,2 3 4 5,1,0,On Track
1.5,2.0,70.0,5.0,3.03095149944465,0,1,1,1,1,1,0,4.0,1,2.0,0,0,2,1,1.0,1 2,1,1,On Track
2.0,9.0,40.0,6.0,3.174750092558312,0,1,0,1,1,2,0,5.0,1,3.0,0,0,1,1,1.0,2 3 4,1,1,On Track
0.5,4.0,28.0,2.0,3.05775638652351,0,0,1,0,0,1,0,2.0,1,2.0,0,0,1,0,0.0,1 2 3 4 5,1,0,On Track
2.0,6.0,82.0,4.0,4.050944094779712,0,1,1,1,0,1,0,4.0,1,4.0,1,1,1,0,1.0,1 2 3 4,1,1,On Track
1.5,1.0,75.0,4.0,4.107737874861162,0,1,1,1,0,2,0,5.0,1,3.0,0,0,1,1,0.0,1 2 3 4 5,1,0,On Track
0.75,6.0,45.0,3.0,3.706775268419104,0,1,1,1,1,1,0,3.0,1,2.0,1,1,1,1,1.0,1 4,1,1,On Track
1.5,4.0,70.0,0.0,2.6296927064050357,0,1,1,1,0,2,0,6.0,1,4.0,0,1,1 2 3,1,1.0,1 2 3 4 5,1,0,Struggling
1.0,5.0,64.0,3.0,3.546834505738615,0,1,1,1,1,1,0,4.0,1,4.0,0,1,1,0,1.0,1 2 3 4 5,1,0,On Track
1.0,6.0,60.0,2.0,4.124398370973713,0,1,1,1,0,1,0,5.0,1,3.0,0,0,1 2 3,1,1.0,1 2 3 4 5,1,1,On Track
2.5,4.0,58.0,2.0,2.623102554609404,0,1,1,1,1,2,0,5.0,1,5.0,0,0,1,1,1.0,2 3 4,1,1,Struggling
1.75,5.0,45.0,1.0,3.397260273972603,0,1,1,1,1,1,0,5.0,1,3.0,1,1,1 2 3,1,1.0,1 2 3 4 5,1,1,On Track
1.0,6.0,38.0,0.0,3.318770825620141,1,1,1,1,1,1,0,5.0,0,2.0,0,1,2,0,1.0,2 3 4 5,1,0,On Track
2.2,4.0,42.0,3.0,2.7378748611625325,0,0,1,1,1,1,0,3.0,1,3.0,1,1,2,1,1.0,1 2 3 4 5,1,0,Struggling
1.0,3.0,83.0,2.0,2.693446871529064,0,1,0,1,1,2,0,4.0,1,3.0,0,1,1,1,1.0,1,1,1,Struggling
0.25,6.0,59.0,2.0,3.784154017030729,0,1,1,1,0,2,0,5.0,1,2.0,1,0,1 2 3,1,1.0,1 2 3 4,1,1,On Track
2.0,5.0,54.0,2.0,3.3901517956312475,0,1,1,1,0,1,1,5.0,1,4.0,1,1,1 2 3,1,1.0,1 2 3 4 5,1,0,On Track
2.0,6.0,42.0,1.0,3.2284339133654205,0,1,1,0,1,2,0,3.0,1,2.0,1,1,1 3,1,0.0,1 4 5,1,0,On Track
4.8,6.0,60.0,7.0,4.147352832284339,0,1,1,1,0,1,0,5.0,1,7.0,0,1,1,1,1.0,1 2 3 4 5,1,1,On Track
0.6,8.0,40.0,3.0,2.949352091817845,0,1,0,0,1,1,0,5.0,1,3.0,0,1,1,1,1.0,1 2 3 4,1,0,Struggling
1.5,4.0,51.0,3.0,3.782302850796001,0,1,0,1,1,1,0,5.0,1,4.0,1,0,1,1,1.0,1 2 3 4 5,1,0,On Track
1.5,5.0,50.0,3.0,2.8219178082191783,0,1,1,0,1,2,0,3.0,1,6.0,0,0,1,1,1.0,1 2 3 4 5,1,0,Struggling
0.25,6.0,34.0,2.0,4.091817845242503,0,1,1,1,1,1,0,5.0,1,3.0,1,0,1 2,1,1.0,1 2 3 4 5,1,1,On Track
0.6,4.0,31.0,3.0,3.671232876712328,0,1,1,1,0,1,0,4.0,1,3.0,1,0,97,1,1.0,1 2 3 4 5,0,1,On Track
1.75,4.0,86.0,1.0,3.3309885227693448,1,1,1,1,0,2,0,5.0,1,3.0,1,1,1 2 3,0,1.0,1 2 3 4 5,1,0,On Track
1.0,5.0,76.0,2.0,3.532765642354684,0,1,1,1,0,1,1,4.0,1,4.0,0,1,2,1,1.0,2 3 4 5,1,0,On Track
3.0,9.0,35.0,1.0,2.7937800814513145,0,1,1,1,1,2,0,5.0,1,3.0,0,1,1,1,1.0,2 3 4,1,0,Struggling
0.99,5.0,42.0,2.0,4.172528693076639,0,0,1,1,0,2,0,5.0,1,4.0,1,1,2,1,0.0,4,0,1,On Track
3.0,2.0,65.0,2.0,2.646427249166975,0,1,1,1,1,1,0,5.0,1,4.0,0,0,1,1,1.0,1 2 3 4,1,1,Struggling
1.0,6.0,45.0,0.0,3.922621251388375,0,1,1,1,0,2,0,5.0,1,6.0,1,0,1,1,1.0,2 3 4 5,0,0,On Track
0.7,3.0,26.0,6.0,3.618659755646057,0,1,1,1,1,1,0,5.0,1,6.0,1,1,1,1,1.0,1 2 3 5,1,1,On Track
0.7,3.0,29.0,3.0,4.202147352832284,0,1,1,1,1,2,0,3.0,1,5.0,0,1,1,1,1.0,2 3 4,1,0,On Track
1.7,4.0,76.0,2.0,4.086264346538319,1,0,1,1,1,2,0,4.0,1,3.0,0,0,1,1,1.0,1 2 3 4 5,1,0,On Track
0.3,3.0,54.0,1.0,3.323213624583488,0,0,1,1,0,2,0,4.0,1,5.0,1,1,2,1,0.0,2 3 4 5,1,1,On Track
2.0,9.0,66.0,3.0,3.963346908552388,1,0,1,1,1,1,0,6.0,1,2.0,0,1,1 2 3,1,1.0,1 2 3 4 5,1,0,On Track
0.8,4.0,48.0,2.0,2.9048500555349874,0,0,1,1,1,2,0,6.0,1,2.0,0,0,1,1,1.0,1 2 3 4,1,1,Struggling
1.75,3.0,72.0,2.0,3.438726397630507,0,1,1,1,1,1,0,4.0,1,5.0,1,1,1,1,1.0,1 2,1,0,On Track
4.8,3.0,74.0,2.0,3.759348389485376,0,0,1,0,1,1,0,5.0,1,3.0,0,1,2,1,1.0,1 2 3 4,1,1,On Track
1.6,2.0,26.0,5.0,3.749722325064791,0,0,1,1,0,1,0,5.0,1,4.0,0,1,97,1,0.0,2 3 4 5,0,0,On Track
1.0,5.0,57.0,1.0,1.7315808959644576,0,1,0,0,1,2,0,6.0,1,2.0,0,0,1,1,1.0,1,0,0,Struggling
1.5,6.0,37.0,3.0,4.147352832284339,0,1,1,1,1,1,0,5.0,1,4.0,1,0,2,1,1.0,1 2 3 4,1,0,On Track
3.0,3.0,62.0,3.0,3.68196964087375,0,1,1,1,0,1,0,4.0,1,4.0,0,1,1,1,1.0,1,1,1,On Track
0.8,7.0,70.0,5.0,3.482413920770085,0,1,1,1,1,1,0,5.0,1,3.0,0,1,1,1,1.0,1 2 3 4,1,0,On Track
0.75,5.0,28.0,2.0,3.800074046649389,0,1,1,1,1,2,0,5.0,1,3.0,1,1,1,1,1.0,1 4,1,1,On Track
2.0,6.0,50.0,1.0,3.1340244353942985,1,1,1,1,0,2,0,4.0,1,5.0,0,0,2,1,1.0,3 4 5,1,0,On Track
2.0,3.0,66.0,2.0,3.3561643835616435,0,1,1,1,1,1,0,5.0,1,4.0,0,1,2,1,1.0,1 2 3 4 5,1,0,On Track
1.0,7.0,39.0,2.0,3.326915957052944,0,1,1,1,1,1,0,5.0,1,4.0,1,1,2,1,1.0,1 2 3 4 5,1,0,On Track
0.8,4.0,50.0,3.0,3.512032580525731,1,1,0,1,1,2,0,4.0,1,5.0,1,1,1,1,1.0,1 2 3 4 5,1,0,On Track
1.8,3.0,69.0,1.0,3.8311736393928175,0,1,1,1,0,2,0,5.0,1,3.0,0,0,2 97,1,1.0,2 3 4 5,1,0,On Track
4.8,3.0,67.0,3.0,2.254720473898556,0,1,0,1,1,2,1,3.0,1,3.0,0,1,1,0,1.0,1,1,0,Struggling
0.7,4.0,36.0,5.0,2.663087745279526,0,1,1,1,1,2,0,4.0,1,5.0,1,0,1,1,0.0,1 2 3 4,1,1,Struggling
3.0,5.0,82.0,4.0,3.3672713809700108,0,1,1,0,1,1,0,6.0,1,3.0,0,0,1,1,1.0,1 3 4 5,1,1,On Track
1.25,5.0,26.0,2.0,4.266197704553869,0,1,1,1,1,1,0,5.0,1,4.0,1,1,2,1,1.0,1 2 3 4 5,1,0,On Track
1.8,6.0,60.0,3.0,2.6686412439837097,0,1,1,1,1,1,0,4.0,1,4.0,0,1,1,1,1.0,2 3,1,1,Struggling
0.5,8.0,38.0,2.0,4.268789337282488,0,1,1,1,1,1,0,4.0,1,4.0,1,0,1,1,1.0,1 4,1,1,On Track
2.0,5.0,33.0,3.0,3.778970751573492,0,1,1,1,1,1,0,4.0,1,4.0,0,1,97,1,1.0,1 2 4 5,1,1,On Track
1.0,2.0,49.0,4.0,4.201036653091448,0,0,1,1,0,1,0,3.0,1,3.0,1,0,1,1,1.0,1 2 3 4 5,1,1,On Track
2.5,4.0,62.0,3.0,4.282487967419474,0,1,1,0,1,1,0,4.0,1,5.0,0,1,2,1,1.0,1 2 3 4 5,1,1,On Track
1.3,4.0,30.0,3.0,3.988152536097741,0,1,1,0,1,1,0,4.0,0,4.0,1,0,1,1,1.0,1 2 3 4 5,0,1,On Track
1.0,7.0,43.0,4.0,4.21843761569789,0,0,1,1,0,1,0,4.0,1,3.0,1,1,1,1,1.0,1 2 3 4,1,0,On Track
1.8,6.0,42.0,3.0,2.1773417252869307,0,1,1,1,1,2,0,2.0,1,4.0,1,1,1 2 3,1,1.0,2 4 5,1,0,Struggling
1.5,6.0,30.0,4.0,4.2073306182895225,0,1,1,1,1,1,0,4.0,1,4.0,1,0,2,1,1.0,1 2 3 4,1,0,On Track
1.8,3.0,36.0,2.0,3.600148093298778,0,1,1,1,1,1,0,5.0,1,4.0,0,0,1,1,1.0,1 2 3 4 5,1,0,On Track
1.25,5.0,30.0,1.0,3.400592373195113,0,1,1,1,1,2,0,5.0,1,4.0,1,1,1,1,1.0,2 3 4 5,0,0,On Track
0.75,5.0,42.0,2.0,4.292484265087005,0,1,1,1,1,1,0,4.0,1,3.0,1,1,1,1,1.0,1 2 4,1,0,On Track
0.4,5.0,47.0,4.0,4.296186597556461,0,0,1,1,0,1,0,3.0,1,5.0,1,1,1,1,1.0,1 2 3 4 5,1,0,On Track
2.0,3.0,50.0,2.0,3.8781932617549058,0,1,1,1,1,2,0,4.0,1,2.0,1,0,1 2 3,1,1.0,1 2 3 4 5,1,0,On Track
0.5,4.0,30.0,2.0,4.203998519067012,0,1,1,1,0,2,0,4.0,1,3.0,1,1,2,1,1.0,1 2 3 4 5,1,0,On Track
1.0,6.0,48.0,2.0,2.7326915957052944,0,1,1,1,1,2,0,5.0,1,3.0,0,1,2,1,1.0,2,1,0,Struggling
0.5,5.0,35.0,1.0,2.995186967789708,0,1,1,1,1,1,0,4.0,1,3.0,1,0,2,1,1.0,2 3 4 5,1,1,Struggling
0.5,4.0,30.0,2.0,3.079600148093298,0,1,0,0,1,1,0,5.0,1,3.0,0,1,1,1,1.0,1 2 3 4 5,1,1,On Track
3.0,5.0,39.0,2.0,3.5638652350981115,0,1,1,1,1,2,0,4.0,1,3.0,1,1,1,1,1.0,2 3 4 5,1,0,On Track
2.0,6.0,40.0,1.0,2.7101073676416143,0,1,0,1,1,1,0,2.0,1,3.0,0,0,1,1,1.0,4,1,1,Struggling
1.5,5.0,48.0,2.0,2.7871158830062943,0,1,1,1,1,2,0,5.0,1,3.0,0,1,2,1,1.0,1 2 3 4 5,1,0,Struggling
2.0,4.0,34.0,4.0,2.661606812291744,0,1,1,0,1,1,0,6.0,1,4.0,0,1,1 2 3,1,1.0,1 2 3 4,1,0,Struggling
1.7,5.0,77.0,1.0,2.452425027767493,0,1,1,1,1,1,0,5.0,1,3.0,1,1,1,1,1.0,1 2 3 4 5,1,1,Struggling
1.5,6.0,72.0,2.0,2.3213624583487595,0,1,0,0,1,2,0,4.0,1,4.0,0,0,1,1,1.0,1 2 3 4,0,0,Struggling
2.7,5.0,81.0,3.0,3.522399111440208,0,1,0,0,1,1,0,4.0,1,3.0,0,0,1,1,1.0,2 4 5,1,0,On Track
1.0,4.0,69.0,3.0,2.885597926693817,0,1,1,1,1,2,0,4.0,1,3.0,1,0,1 2 3,1,1.0,1 2 4,1,0,Struggling
0.5,5.0,36.0,6.0,3.351721584598297,1,1,1,1,1,2,1,6.0,1,4.0,1,1,2,1,1.0,2 4 5,1,0,On Track
4.0,4.0,59.0,3.0,3.06108848574602,0,1,1,1,1,2,1,2.0,1,5.0,0,1,1,1,1.0,1 2 5,1,0,On Track
2.5,6.0,42.0,1.0,2.784598296927064,0,1,0,0,1,1,0,5.0,1,4.0,0,1,1,1,1.0,1 2 4,1,1,Struggling
1.0,4.0,54.0,3.0,3.635690485005554,1,0,0,0,1,1,0,5.0,1,3.0,0,1,1,1,1.0,2,1,0,On Track
0.4,4.0,25.0,4.0,4.214365049981488,0,0,1,1,1,1,1,4.0,1,3.0,0,0,1 3,1,1.0,1 2 3 4 5,1,0,On Track
2.0,3.0,51.0,5.0,4.123657904479822,0,1,1,1,1,1,0,7.0,1,4.0,0,0,1,0,1.0,3 4,1,1,On Track
2.0,5.0,63.0,3.0,3.603850425768234,0,1,1,1,1,1,0,5.0,1,5.0,0,1,2,1,1.0,1 2 3 4 5,1,0,On Track
1.9,5.0,42.0,2.0,4.128100703443169,1,1,1,0,1,2,0,4.0,1,4.0,0,1,1,1,1.0,2 4,1,1,On Track
0.99,8.0,47.0,1.0,3.788226582747131,0,0,1,1,1,2,0,5.0,1,3.0,1,0,3,1,0.0,2 4 5,0,1,On Track
0.8,4.0,32.0,3.0,2.576823398741207,1,0,1,1,1,2,0,5.0,1,3.0,1,1,1,1,1.0,2 4 5,1,1,Struggling
1.7,5.0,33.0,2.0,3.0748611625323954,0,1,1,0,0,1,0,4.0,1,4.0,1,0,1,1,1.0,2 3 4,1,1,On Track
2.7,9.0,47.0,1.0,3.81673454276194,0,1,1,1,1,1,0,5.0,1,2.0,1,1,1,1,0.0,1 2 3 4 5,1,0,On Track
2.0,4.0,26.0,4.0,4.114031840059237,0,1,1,1,1,1,0,3.0,1,2.0,0,0,1,1,1.0,1 2,1,0,On Track
3.0,6.0,38.0,4.0,4.2080710847834135,1,1,0,1,0,2,0,7.0,1,3.0,0,0,1,1,1.0,2 3 4,1,1,On Track
2.0,6.0,41.0,3.0,3.5024065161051463,0,1,1,1,1,2,0,3.0,1,5.0,1,1,2,1,1.0,1 2 3 4 5,1,0,On Track
2.5,3.0,35.0,0.0,4.217697149203999,1,1,1,0,1,1,0,4.0,1,4.0,0,0,2,0,1.0,2 3 4 5,1,0,On Track
1.0,5.0,40.0,3.0,3.075157349129952,0,1,1,1,1,2,0,7.0,1,3.0,0,1,1 2 3,1,1.0,1 2 3 4 5,1,0,On Track
2.0,2.0,97.5,4.0,4.226582747130692,0,1,0,0,0,1,0,3.0,1,3.0,1,1,2,0,1.0,2 3 4 5,0,1,On Track
1.0,5.0,37.0,2.0,3.942984079970381,0,1,1,1,1,1,0,5.0,1,5.0,0,0,2 97,1,1.0,1 2 3 4,1,0,On Track
1.75,10.5,50.0,3.0,3.776008885597927,0,1,1,1,1,2,1,6.0,1,2.0,1,1,1 2 3,1,1.0,1 2 3 4 5,1,0,On Track
1.7,8.0,52.0,1.0,3.0677526841910403,1,1,1,1,1,1,0,5.0,1,1.0,1,0,2,0,1.0,1 2 3 4 5,1,1,On Track
1.5,7.0,58.0,1.0,2.7486116253239543,0,1,1,1,0,1,0,3.0,1,4.0,1,1,1 2 3,1,1.0,1 2 3 4 5,1,0,Struggling
1.75,4.0,26.0,2.0,3.177711958533876,0,1,1,1,1,1,0,5.0,1,3.0,0,1,1,0,1.0,3 4,1,1,On Track
3.5,5.0,45.0,2.0,2.8767123287671232,0,1,1,1,1,1,0,2.0,1,3.0,0,0,97,1,1.0,1 2 3,1,0,Struggling
1.0,5.0,50.0,2.0,2.9065161051462423,0,1,1,1,1,2,0,4.0,1,2.0,1,0,2,1,1.0,2 4 5,0,1,Struggling
0.8,6.0,61.0,4.0,3.776008885597927,0,1,1,0,1,1,0,3.0,1,3.0,1,1,2,1,1.0,2 4,1,1,On Track
3.0,8.0,42.0,3.0,1.5949648278415405,0,1,1,1,1,1,1,3.0,1,3.0,0,0,1 2,1,1.0,1 2 4 5,1,0,Struggling
1.8,2.0,65.0,2.0,4.505738615327656,1,0,1,1,1,2,0,4.0,1,2.0,0,1,2 97,0,0.0,2 3 4 5,0,1,On Track
1.0,5.0,42.0,2.0,4.5131432802665685,0,1,1,1,0,1,0,6.0,1,4.0,1,1,2,1,1.0,1 2 3 4 5,1,0,On Track
3.0,4.0,64.0,5.0,3.532025175860792,0,1,0,1,1,2,0,3.0,1,4.0,0,1,1,1,1.0,4,1,0,On Track
2.8,6.0,50.0,3.0,1.7634209552017772,0,1,1,1,0,1,0,6.0,1,5.0,0,0,1,0,1.0,1,1,0,Struggling
2.0,6.0,38.0,1.0,4.532765642354684,0,1,1,1,1,2,0,3.0,1,3.0,0,0,2,0,1.0,1 2 3 4 5,1,0,On Track
2.0,3.0,75.0,3.0,3.4883376527212144,0,1,1,1,0,1,0,4.0,1,3.0,0,1,1,1,1.0,1 2 3 4 5,1,1,On Track
2.5,8.0,38.0,3.0,2.983339503887449,0,1,1,1,1,1,0,5.0,1,3.0,0,1,1,1,1.0,1 2 3 4 5,1,0,Struggling
1.8,6.0,25.0,2.0,3.246205109218808,1,0,1,1,1,1,0,6.0,1,3.0,1,1,3,0,1.0,2 4,1,0,On Track
1.5,3.0,38.0,3.0,3.5686782673084045,0,1,1,1,0,1,0,6.0,1,4.0,1,1,2,1,1.0,1 2 3 4 5,1,0,On Track
2.0,4.0,45.0,3.0,2.9925953350610888,0,1,1,0,1,1,0,3.0,1,5.0,0,0,1,1,1.0,1 2 3 4 5,1,1,Struggling
3.0,6.0,56.0,3.0,2.327434283598667,0,0,1,0,1,1,0,4.0,1,3.0,0,1,1 3,1,1.0,1 2 3 4 5,1,0,Struggling
1.0,7.0,39.0,1.0,2.950758978156238,0,0,1,1,1,1,0,5.0,1,1.0,0,0,1,1,1.0,2 3 4 5,1,0,Struggling
2.5,6.0,46.0,0.0,4.559792669381711,0,1,0,1,1,2,0,5.0,1,3.0,1,0,1,1,1.0,2 4 5,1,0,On Track
1.0,5.0,67.0,2.0,4.249537208441318,0,1,1,1,0,1,0,5.0,1,4.0,1,1,2,1,1.0,1 2 3 4 5,1,0,On Track
1.5,5.0,50.0,1.0,3.3461680858941136,0,1,1,1,1,1,0,5.0,1,5.0,1,1,1,1,1.0,1 2 3 4,1,0,On Track
3.0,4.0,67.0,3.0,3.206219918548685,0,1,1,1,0,1,0,5.0,1,3.0,0,0,1,0,1.0,1 3 4 5,1,1,On Track
2.0,6.0,58.0,2.0,3.384672343576453,0,1,1,1,0,1,0,4.0,1,4.0,0,0,97,1,1.0,1 2,1,1,On Track
2.0,7.0,36.0,2.0,4.05183265457238,0,1,1,1,1,2,0,5.0,1,4.0,1,1,2,1,1.0,1 2 3 4 5,1,0,On Track
1.0,4.0,29.0,1.0,4.528693076638282,1,1,1,1,1,2,1,3.0,1,2.0,0,0,2,1,1.0,2 3 4 5,1,0,On Track
1.5,7.0,42.0,3.0,3.857089966679008,0,1,1,1,1,1,0,4.0,1,2.0,1,1,2,1,1.0,1 2 3 4,1,0,On Track
0.3,5.0,40.0,3.0,4.577934098482043,1,1,1,1,0,2,0,5.0,1,3.0,1,1,1,1,1.0,1 2 3 4 5,0,1,On Track
2.0,5.0,52.0,3.0,4.136616068122917,0,1,1,0,1,1,0,5.0,1,4.0,0,1,1,1,1.0,1 2 3 4,0,0,On Track
3.0,4.0,60.0,2.0,3.535727508330248,0,1,1,1,0,2,1,5.0,1,4.0,0,0,1,0,1.0,1 2 3 4,1,0,On Track
1.5,4.0,60.0,1.0,3.5875601629026286,0,1,1,1,0,2,0,5.0,1,4.0,0,0,1,1,1.0,2 3 4,0,1,On Track
1.5,7.0,48.0,3.0,4.018511662347279,1,1,1,1,1,1,0,4.0,1,3.0,0,1,1,1,1.0,1 2 3 4 5,1,0,On Track
1.5,4.0,28.0,4.0,4.438356164383562,1,0,1,1,0,1,0,3.0,1,3.0,1,0,2 97,1,1.0,2 3 4 5,0,0,On Track
0.9,7.0,48.0,2.0,4.555349870418364,1,1,0,0,1,1,0,4.0,1,4.0,0,1,1,1,1.0,2,1,1,On Track
0.8,3.0,62.0,2.0,3.1252128841169937,0,0,1,1,0,1,0,5.0,1,3.0,0,0,1,0,1.0,2 4,1,1,On Track
4.5,4.0,50.0,3.0,4.269529803776379,0,1,0,1,1,1,0,4.0,1,5.0,0,1,2,1,1.0,2 4,1,0,On Track
4.5,3.0,75.0,1.0,3.3802295446131065,0,0,0,0,1,1,0,4.0,1,4.0,0,1,2,0,1.0,3,1,1,On Track
0.5,3.0,32.0,0.0,2.9526101443909663,0,1,0,0,1,2,0,3.0,1,4.0,0,1,1,1,1.0,1 2 3 4,1,1,Struggling
1.0,2.0,75.0,3.0,3.235838578304332,0,1,1,1,1,1,0,4.0,1,3.0,0,1,2,0,1.0,1 2 3 4 5,1,0,On Track
4.8,3.0,62.0,2.0,3.272861902998889,0,1,1,1,1,2,0,4.0,1,4.0,0,1,1,1,1.0,1 2 3 4 5,1,1,On Track
1.0,3.0,51.0,2.0,4.376897445390596,0,1,1,1,0,1,0,5.0,1,4.0,1,1,2,1,1.0,1 2 3 4,1,0,On Track
1.5,3.0,75.0,3.0,2.5579415031469828,0,1,0,0,1,1,0,4.0,1,3.0,0,0,1,1,1.0,2 3 4,1,1,Struggling
1.0,4.0,35.0,6.0,2.7993335801554977,0,1,0,1,1,2,0,6.0,0,6.0,0,0,1,1,1.0,2 3 4 5,1,1,Struggling
3.0,5.0,58.0,5.0,2.434653831914106,0,1,0,0,0,1,0,2.0,1,4.0,0,0,97,1,1.0,2 3 4 5,0,0,Struggling
3.0,10.5,49.0,5.0,3.2284339133654205,0,1,1,1,1,2,0,2.0,1,3.0,0,1,1,1,1.0,3 4,0,0,On Track
0.5,2.0,73.0,5.0,2.554609403924472,0,0,0,0,1,1,0,5.0,1,3.0,0,0,1,1,1.0,2 3 4,1,1,Struggling
0.8,7.0,65.0,2.0,3.1077378748611624,0,1,1,1,0,1,0,3.0,1,5.0,1,1,2,1,1.0,1 2 3 4 5,1,1,On Track
1.6,6.0,47.0,3.0,2.0947797112180675,0,1,1,1,0,1,0,4.0,1,3.0,1,1,2,0,1.0,1 2 3 4 5,1,1,Struggling
0.99,3.0,68.0,4.0,2.9337282487967418,0,1,1,1,1,2,0,4.0,1,5.0,0,1,2,1,1.0,1 2 4 5,0,0,Struggling
1.0,4.0,60.0,2.0,3.344687152906331,0,1,1,1,0,1,0,5.0,1,4.0,1,0,2,1,1.0,1 2 3 4 5,1,0,On Track
0.5,3.0,36.0,3.0,4.682710107367641,0,1,1,1,1,2,1,3.0,1,3.0,0,1,1 2 3,1,1.0,1 2 3,1,1,On Track
4.8,6.0,64.0,3.0,1.607182524990744,0,1,1,1,1,1,0,5.0,1,2.0,0,1,1,1,1.0,1 2 3 4 5,1,0,Struggling
1.5,5.0,32.0,3.0,4.161421695668271,0,1,1,1,1,1,0,5.0,1,4.0,1,0,2,1,1.0,1 2 3 4,1,0,On Track
1.0,5.0,29.0,1.0,4.429100333209923,1,1,1,1,1,2,0,3.0,1,4.0,0,1,1,1,1.0,1 2 3 4 5,1,0,On Track
4.8,6.0,62.0,0.0,1.5431321732691594,0,1,1,1,1,2,0,4.0,1,4.0,0,0,1,0,1.0,1 2 3 4 5,1,1,Struggling
2.0,3.0,49.0,3.0,2.9611255090707145,0,0,1,1,0,1,0,6.0,1,4.0,0,1,2 97,1,0.0,2 3 4 5,0,0,Struggling
